MOD,DATE_EFF,TYPECOM_AV,COM_AV,TNCC_AV,NCC_AV,NCCENR_AV,LIBELLE_AV,TYPECOM_AP,COM_AP,TNCC_AP,NCC_AP,NCCENR_AP,LIBELLE_AP,indic_oe,indic_oe₂
33,1972-12-31,COM,70108,0,BUSSUREL,Bussurel,Bussurel,COM,70285,1,HERICOURT,Héricourt,Héricourt,#N/D,#N/D
33,1972-12-31,COM,70110,0,BYANS,Byans,Byans,COM,70285,1,HERICOURT,Héricourt,Héricourt,#N/D,#N/D
33,1972-12-31,COM,70117,0,CHALONVILLARS,Châlonvillars,Châlonvillars,COM,70117,0,CHALONVILLARS MANDREVILLARS,Châlonvillars-Mandrevillars,Châlonvillars-Mandrevillars,#N/D,#N/D
33,1972-12-31,COM,70122,0,CHAMPLITTE ET LE PRELOT,Champlitte-et-le-Prélot,Champlitte-et-le-Prélot,COM,70122,0,CHAMPLITTE,Champlitte,Champlitte,#N/D,#N/D
33,1972-12-31,COM,70123,0,CHAMPLITTE LA VILLE,Champlitte-la-Ville,Champlitte-la-Ville,COM,70122,0,CHAMPLITTE,Champlitte,Champlitte,#N/D,#N/D
33,1972-12-31,COM,70123,0,CHAMPLITTE LA VILLE,Champlitte-la-Ville,Champlitte-la-Ville,COMA,70123,0,CHAMPLITTE LA VILLE,Champlitte-la-Ville,Champlitte-la-Ville,#N/D,#N/D
33,1972-12-31,COM,70131,0,CHARENTENAY,Charentenay,Charentenay,COMA,70131,0,CHARENTENAY,Charentenay,Charentenay,#N/D,#N/D
33,1972-12-31,COM,70131,0,CHARENTENAY,Charentenay,Charentenay,COM,70492,0,SOING CUBRY CHARENTENAY,Soing-Cubry-Charentenay,Soing-Cubry-Charentenay,#N/D,#N/D
33,1972-12-31,COM,70139,0,CHATEAU LAMBERT,Château-Lambert,Château-Lambert,COMA,70139,0,CHATEAU LAMBERT,Château-Lambert,Château-Lambert,#N/D,#N/D
33,1972-12-31,COM,70139,0,CHATEAU LAMBERT,Château-Lambert,Château-Lambert,COM,70283,0,HAUT DU THEM CHATEAU LAMBERT,Haut-du-Them-Château-Lambert,Haut-du-Them-Château-Lambert,#N/D,#N/D
31,1972-12-31,COM,70161,0,COLOMBE LES BITHAINE,Colombe-lès-Bithaine,Colombe-lès-Bithaine,COM,70195,0,DAMBENOIT LES COLOMBE,Dambenoît-lès-Colombe,Dambenoît-lès-Colombe,#N/D,#N/D
33,1972-12-31,COM,70173,0,CORCELLES,Corcelles,Corcelles,COMA,70173,0,CORCELLES,Corcelles,Corcelles,#N/D,#N/D
33,1972-12-31,COM,70173,0,CORCELLES,Corcelles,Corcelles,COM,70477,0,SAULNOT,Saulnot,Saulnot,#N/D,#N/D
33,1972-12-31,COM,70191,0,CUBRY LES SOING,Cubry-lès-Soing,Cubry-lès-Soing,COMA,70191,0,CUBRY LES SOING,Cubry-lès-Soing,Cubry-lès-Soing,#N/D,#N/D
33,1972-12-31,COM,70191,0,CUBRY LES SOING,Cubry-lès-Soing,Cubry-lès-Soing,COM,70492,0,SOING CUBRY CHARENTENAY,Soing-Cubry-Charentenay,Soing-Cubry-Charentenay,#N/D,#N/D
31,1972-12-31,COM,70195,0,DAMBENOIT,Dambenoît,Dambenoît,COM,70195,0,DAMBENOIT LES COLOMBE,Dambenoît-lès-Colombe,Dambenoît-lès-Colombe,#N/D,#N/D
31,1972-12-31,COM,70197,0,DAMPIERRE SUR LINOTTE,Dampierre-sur-Linotte,Dampierre-sur-Linotte,COM,70197,0,DAMPIERRE SUR LINOTTE,Dampierre-sur-Linotte,Dampierre-sur-Linotte,#N/D,#N/D
33,1972-12-31,COM,70223,1,ETROITEFONTAINE,Étroitefontaine,Étroitefontaine,COM,70031,1,ATHESANS ETROITEFONTAINE,Athesans-Étroitefontaine,Athesans-Étroitefontaine,#N/D,#N/D
33,1972-12-31,COM,70223,1,ETROITEFONTAINE,Étroitefontaine,Étroitefontaine,COMA,70223,1,ETROITEFONTAINE,Étroitefontaine,Étroitefontaine,#N/D,#N/D
33,1972-12-31,COM,70241,4,FONTENIS,Fontenis,Les Fontenis,COMA,70241,4,FONTENIS,Fontenis,Les Fontenis,#N/D,#N/D
33,1972-12-31,COM,70241,4,FONTENIS,Fontenis,Les Fontenis,COM,70447,0,RIOZ,Rioz,Rioz,#N/D,#N/D
31,1972-12-31,COM,70252,0,FRANOIS,Frânois,Frânois,COM,70252,0,FRAMONT,Framont,Framont,#N/D,#N/D
33,1972-12-31,COM,70270,0,GONVILLARS,Gonvillars,Gonvillars,COMA,70270,0,GONVILLARS,Gonvillars,Gonvillars,#N/D,#N/D
33,1972-12-31,COM,70270,0,GONVILLARS,Gonvillars,Gonvillars,COM,70477,0,SAULNOT,Saulnot,Saulnot,#N/D,#N/D
33,1972-12-31,COM,70283,0,HAUT DU THEM,Haut-du-Them,Haut-du-Them,COM,70283,0,HAUT DU THEM CHATEAU LAMBERT,Haut-du-Them-Château-Lambert,Haut-du-Them-Château-Lambert,#N/D,#N/D
33,1972-12-31,COM,70285,1,HERICOURT,Héricourt,Héricourt,COM,70285,1,HERICOURT,Héricourt,Héricourt,#N/D,#N/D
33,1972-12-31,COM,70292,0,JUSSEY,Jussey,Jussey,COM,70292,0,JUSSEY,Jussey,Jussey,#N/D,#N/D
33,1972-12-31,COM,70300,0,LEFFOND,Leffond,Leffond,COM,70122,0,CHAMPLITTE,Champlitte,Champlitte,#N/D,#N/D
33,1972-12-31,COM,70300,0,LEFFOND,Leffond,Leffond,COMA,70300,0,LEFFOND,Leffond,Leffond,#N/D,#N/D
33,1972-12-31,COM,70330,0,MANDREVILLARS,Mandrevillars,Mandrevillars,COM,70117,0,CHALONVILLARS MANDREVILLARS,Châlonvillars-Mandrevillars,Châlonvillars-Mandrevillars,#N/D,#N/D
33,1972-12-31,COM,70330,0,MANDREVILLARS,Mandrevillars,Mandrevillars,COMA,70330,0,MANDREVILLARS,Mandrevillars,Mandrevillars,#N/D,#N/D
33,1972-12-31,COM,70333,0,MARGILLEY,Margilley,Margilley,COM,70122,0,CHAMPLITTE,Champlitte,Champlitte,#N/D,#N/D
33,1972-12-31,COM,70333,0,MARGILLEY,Margilley,Margilley,COMA,70333,0,MARGILLEY,Margilley,Margilley,#N/D,#N/D
33,1972-12-31,COM,70346,0,MIGNAFANS,Mignafans,Mignafans,COMA,70346,0,MIGNAFANS,Mignafans,Mignafans,#N/D,#N/D
33,1972-12-31,COM,70346,0,MIGNAFANS,Mignafans,Mignafans,COM,70487,0,SENARGENT MIGNAFANS,Senargent-Mignafans,Senargent-Mignafans,#N/D,#N/D
33,1972-12-31,COM,70354,0,MONTARLOT LES CHAMPLITTE,Montarlot-lès-Champlitte,Montarlot-lès-Champlitte,COM,70122,0,CHAMPLITTE,Champlitte,Champlitte,#N/D,#N/D
33,1972-12-31,COM,70354,0,MONTARLOT LES CHAMPLITTE,Montarlot-lès-Champlitte,Montarlot-lès-Champlitte,COMA,70354,0,MONTARLOT LES CHAMPLITTE,Montarlot-lès-Champlitte,Montarlot-lès-Champlitte,#N/D,#N/D
31,1972-12-31,COM,70365,0,MONT LE FRANOIS,Mont-le-Frânois,Mont-le-Frânois,COM,70252,0,FRAMONT,Framont,Framont,#N/D,#N/D
33,1972-12-31,COM,70370,0,MONTSEUGNY,Montseugny,Montseugny,COM,70101,0,BROYE LES PESMES AUBIGNEY MONTSEUGNY,Broye-lès-Pesmes-Aubigney-Montseugny,Broye-lès-Pesmes-Aubigney-Montseugny,#N/D,#N/D
33,1972-12-31,COM,70370,0,MONTSEUGNY,Montseugny,Montseugny,COMA,70370,0,MONTSEUGNY,Montseugny,Montseugny,#N/D,#N/D
33,1972-12-31,COM,70373,0,MOREY,Morey,Morey,COM,70373,3,ROCHE MOREY,Roche-Morey,La Roche-Morey,#N/D,#N/D
31,1972-12-31,COM,70377,0,NANTOUARD,Nantouard,Nantouard,COM,70466,0,SAINT LOUP NANTOUARD,Saint-Loup-Nantouard,Saint-Loup-Nantouard,#N/D,#N/D
33,1972-12-31,COM,70382,0,NEUVELLE LES CHAMPLITTE,Neuvelle-lès-Champlitte,Neuvelle-lès-Champlitte,COM,70122,0,CHAMPLITTE,Champlitte,Champlitte,#N/D,#N/D
33,1972-12-31,COM,70382,0,NEUVELLE LES CHAMPLITTE,Neuvelle-lès-Champlitte,Neuvelle-lès-Champlitte,COMA,70382,0,NEUVELLE LES CHAMPLITTE,Neuvelle-lès-Champlitte,Neuvelle-lès-Champlitte,#N/D,#N/D
33,1972-12-31,COM,70391,0,NOROY LES JUSSEY,Noroy-lès-Jussey,Noroy-lès-Jussey,COM,70292,0,JUSSEY,Jussey,Jussey,#N/D,#N/D
33,1972-12-31,COM,70391,0,NOROY LES JUSSEY,Noroy-lès-Jussey,Noroy-lès-Jussey,COMA,70391,0,NOROY LES JUSSEY,Noroy-lès-Jussey,Noroy-lès-Jussey,#N/D,#N/D
31,1972-12-31,COM,70424,0,PRESLE,Presle,Presle,COM,70197,0,DAMPIERRE SUR LINOTTE,Dampierre-sur-Linotte,Dampierre-sur-Linotte,#N/D,#N/D
33,1972-12-31,COM,70427,0,PURGEROT,Purgerot,Purgerot,COM,70427,0,PURGEROT ARBECEY,Purgerot-Arbecey,Purgerot-Arbecey,#N/D,#N/D
33,1972-12-31,COM,70434,0,QUITTEUR,Quitteur,Quitteur,COM,70058,0,BEAUJEU SAINT VALLIER PIERREJUX ET QUITTEUR,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,#N/D,#N/D
33,1972-12-31,COM,70434,0,QUITTEUR,Quitteur,Quitteur,COMA,70434,0,QUITTEUR,Quitteur,Quitteur,#N/D,#N/D
33,1972-12-31,COM,70447,0,RIOZ,Rioz,Rioz,COM,70447,0,RIOZ,Rioz,Rioz,#N/D,#N/D
33,1972-12-31,COM,70465,0,SAINT JULIEN,Saint-Julien,Saint-Julien,COM,70373,3,ROCHE MOREY,Roche-Morey,La Roche-Morey,#N/D,#N/D
33,1972-12-31,COM,70465,0,SAINT JULIEN,Saint-Julien,Saint-Julien,COMA,70465,0,SAINT JULIEN,Saint-Julien,Saint-Julien,#N/D,#N/D
31,1972-12-31,COM,70466,0,SAINT LOUP LES GRAY,Saint-Loup-lès-Gray,Saint-Loup-lès-Gray,COM,70466,0,SAINT LOUP NANTOUARD,Saint-Loup-Nantouard,Saint-Loup-Nantouard,#N/D,#N/D
33,1972-12-31,COM,70477,0,SAULNOT,Saulnot,Saulnot,COM,70477,0,SAULNOT,Saulnot,Saulnot,#N/D,#N/D
33,1972-12-31,COM,70487,0,SENARGENT,Senargent,Senargent,COM,70487,0,SENARGENT MIGNAFANS,Senargent-Mignafans,Senargent-Mignafans,#N/D,#N/D
33,1972-12-31,COM,70492,0,SOING,Soing,Soing,COM,70492,0,SOING CUBRY CHARENTENAY,Soing-Cubry-Charentenay,Soing-Cubry-Charentenay,#N/D,#N/D
33,1972-12-31,COM,70495,0,SUAUCOURT ET PISSELOUP,Suaucourt-et-Pisseloup,Suaucourt-et-Pisseloup,COM,70373,3,ROCHE MOREY,Roche-Morey,La Roche-Morey,#N/D,#N/D
33,1972-12-31,COM,70495,0,SUAUCOURT ET PISSELOUP,Suaucourt-et-Pisseloup,Suaucourt-et-Pisseloup,COMA,70495,0,SUAUCOURT ET PISSELOUP,Suaucourt-et-Pisseloup,Suaucourt-et-Pisseloup,#N/D,#N/D
31,1972-12-31,COM,70508,0,TREVEY,Trevey,Trevey,COM,70197,0,DAMPIERRE SUR LINOTTE,Dampierre-sur-Linotte,Dampierre-sur-Linotte,#N/D,#N/D
33,1972-12-31,COM,70570,0,VIREY,Virey,Virey,COM,70045,1,AVRIGNEY VIREY,Avrigney-Virey,Avrigney-Virey,#N/D,#N/D
33,1972-12-31,COM,70570,0,VIREY,Virey,Virey,COMA,70570,0,VIREY,Virey,Virey,#N/D,#N/D
33,1972-12-29,COM,28056,0,BOUTIGNY SUR OPTON,Boutigny-sur-Opton,Boutigny-sur-Opton,COM,28056,0,BOUTIGNY PROUAIS,Boutigny-Prouais,Boutigny-Prouais,#N/D,#N/D
33,1972-12-29,COM,28307,0,PROUAIS,Prouais,Prouais,COM,28056,0,BOUTIGNY PROUAIS,Boutigny-Prouais,Boutigny-Prouais,#N/D,#N/D
33,1972-12-29,COM,28307,0,PROUAIS,Prouais,Prouais,COMA,28307,0,PROUAIS,Prouais,Prouais,#N/D,#N/D
33,1972-12-28,COM,28002,1,ALLAINES,Allaines,Allaines,COM,28002,1,ALLAINES MERVILLIERS,Allaines-Mervilliers,Allaines-Mervilliers,#N/D,#N/D
33,1972-12-28,COM,28244,0,MERVILLIERS,Mervilliers,Mervilliers,COM,28002,1,ALLAINES MERVILLIERS,Allaines-Mervilliers,Allaines-Mervilliers,#N/D,#N/D
33,1972-12-28,COM,28244,0,MERVILLIERS,Mervilliers,Mervilliers,COMA,28244,0,MERVILLIERS,Mervilliers,Mervilliers,#N/D,#N/D
33,1972-12-28,COM,52060,0,BOURBONNE LES BAINS,Bourbonne-les-Bains,Bourbonne-les-Bains,COM,52060,0,BOURBONNE LES BAINS,Bourbonne-les-Bains,Bourbonne-les-Bains,#N/D,#N/D
33,1972-12-28,COM,52215,0,GENRUPT,Genrupt,Genrupt,COM,52060,0,BOURBONNE LES BAINS,Bourbonne-les-Bains,Bourbonne-les-Bains,#N/D,#N/D
33,1972-12-28,COM,52215,0,GENRUPT,Genrupt,Genrupt,COMA,52215,0,GENRUPT,Genrupt,Genrupt,#N/D,#N/D
33,1972-12-28,COM,52527,0,VILLARS SAINT MARCELLIN,Villars-Saint-Marcellin,Villars-Saint-Marcellin,COM,52060,0,BOURBONNE LES BAINS,Bourbonne-les-Bains,Bourbonne-les-Bains,#N/D,#N/D
33,1972-12-28,COM,52527,0,VILLARS SAINT MARCELLIN,Villars-Saint-Marcellin,Villars-Saint-Marcellin,COMA,52527,0,VILLARS SAINT MARCELLIN,Villars-Saint-Marcellin,Villars-Saint-Marcellin,#N/D,#N/D
33,1972-12-28,COM,80581,0,NAMPS AU MONT,Namps-au-Mont,Namps-au-Mont,COMA,80581,0,NAMPS AU MONT,Namps-au-Mont,Namps-au-Mont,#N/D,#N/D
33,1972-12-28,COM,80581,0,NAMPS AU MONT,Namps-au-Mont,Namps-au-Mont,COM,80582,0,NAMPS MAISNIL,Namps-Maisnil,Namps-Maisnil,#N/D,#N/D
33,1972-12-28,COM,80582,0,NAMPS AU VAL,Namps-au-Val,Namps-au-Val,COM,80582,0,NAMPS MAISNIL,Namps-Maisnil,Namps-Maisnil,#N/D,#N/D
33,1972-12-28,COM,80689,0,RUMAISNIL,Rumaisnil,Rumaisnil,COM,80582,0,NAMPS MAISNIL,Namps-Maisnil,Namps-Maisnil,#N/D,#N/D
33,1972-12-28,COM,80689,0,RUMAISNIL,Rumaisnil,Rumaisnil,COMA,80689,0,RUMAISNIL,Rumaisnil,Rumaisnil,#N/D,#N/D
33,1972-12-28,COM,80745,0,TAISNIL,Taisnil,Taisnil,COM,80582,0,NAMPS MAISNIL,Namps-Maisnil,Namps-Maisnil,#N/D,#N/D
33,1972-12-28,COM,80745,0,TAISNIL,Taisnil,Taisnil,COMA,80745,0,TAISNIL,Taisnil,Taisnil,#N/D,#N/D
33,1972-12-27,COM,28279,0,NOGENT LE ROI,Nogent-le-Roi,Nogent-le-Roi,COM,28279,0,NOGENT LE ROI,Nogent-le-Roi,Nogent-le-Roi,#N/D,#N/D
33,1972-12-27,COM,28399,0,VACHERESSES LES BASSES,Vacheresses-les-Basses,Vacheresses-les-Basses,COM,28279,0,NOGENT LE ROI,Nogent-le-Roi,Nogent-le-Roi,#N/D,#N/D
33,1972-12-27,COM,28399,0,VACHERESSES LES BASSES,Vacheresses-les-Basses,Vacheresses-les-Basses,COMA,28399,0,VACHERESSES LES BASSES,Vacheresses-les-Basses,Vacheresses-les-Basses,#N/D,#N/D
33,1972-12-26,COM,28043,0,BLEVY,Blévy,Blévy,COMA,28043,0,BLEVY,Blévy,Blévy,#N/D,#N/D
33,1972-12-26,COM,28043,0,BLEVY,Blévy,Blévy,COM,28226,0,MAILLEBOIS,Maillebois,Maillebois,#N/D,#N/D
33,1972-12-26,COM,28125,0,DAMPIERRE SUR BLEVY,Dampierre-sur-Blévy,Dampierre-sur-Blévy,COMA,28125,0,DAMPIERRE SUR BLEVY,Dampierre-sur-Blévy,Dampierre-sur-Blévy,#N/D,#N/D
33,1972-12-26,COM,28125,0,DAMPIERRE SUR BLEVY,Dampierre-sur-Blévy,Dampierre-sur-Blévy,COM,28226,0,MAILLEBOIS,Maillebois,Maillebois,#N/D,#N/D
33,1972-12-26,COM,28226,0,MAILLEBOIS,Maillebois,Maillebois,COM,28226,0,MAILLEBOIS,Maillebois,Maillebois,#N/D,#N/D
33,1972-12-26,COM,28351,0,SAINT MAIXME HAUTERIVE,Saint-Maixme-Hauterive,Saint-Maixme-Hauterive,COM,28226,0,MAILLEBOIS,Maillebois,Maillebois,#N/D,#N/D
33,1972-12-26,COM,28351,0,SAINT MAIXME HAUTERIVE,Saint-Maixme-Hauterive,Saint-Maixme-Hauterive,COMA,28351,0,SAINT MAIXME HAUTERIVE,Saint-Maixme-Hauterive,Saint-Maixme-Hauterive,#N/D,#N/D
33,1972-12-22,COM,28120,0,CRUCEY,Crucey,Crucey,COM,28120,0,CRUCEY VILLAGES,Crucey-Villages,Crucey-Villages,#N/D,#N/D
33,1972-12-22,COM,28159,3,FRAMBOISIERE,Framboisière,La Framboisière,COM,28159,3,FRAMBOISIERE LA SAUCELLE,Framboisière-la-Saucelle,La Framboisière-la-Saucelle,#N/D,#N/D
33,1972-12-22,COM,28228,0,MAINTERNE,Mainterne,Mainterne,COM,28120,0,CRUCEY VILLAGES,Crucey-Villages,Crucey-Villages,#N/D,#N/D
33,1972-12-22,COM,28228,0,MAINTERNE,Mainterne,Mainterne,COMA,28228,0,MAINTERNE,Mainterne,Mainterne,#N/D,#N/D
33,1972-12-22,COM,28368,3,SAUCELLE,Saucelle,La Saucelle,COM,28159,3,FRAMBOISIERE LA SAUCELLE,Framboisière-la-Saucelle,La Framboisière-la-Saucelle,#N/D,#N/D
33,1972-12-22,COM,28368,3,SAUCELLE,Saucelle,La Saucelle,COMA,28368,3,SAUCELLE,Saucelle,La Saucelle,#N/D,#N/D
33,1972-12-22,COM,28373,0,SENONCHES,Senonches,Senonches,COM,28373,0,SENONCHES,Senonches,Senonches,#N/D,#N/D
33,1972-12-22,COM,28381,0,TARDAIS,Tardais,Tardais,COM,28373,0,SENONCHES,Senonches,Senonches,#N/D,#N/D
33,1972-12-22,COM,28381,0,TARDAIS,Tardais,Tardais,COMA,28381,0,TARDAIS,Tardais,Tardais,#N/D,#N/D
33,1972-12-22,COM,28413,3,VILLE AUX NONAINS,Ville-aux-Nonains,La Ville-aux-Nonains,COM,28373,0,SENONCHES,Senonches,Senonches,#N/D,#N/D
33,1972-12-22,COM,28413,3,VILLE AUX NONAINS,Ville-aux-Nonains,La Ville-aux-Nonains,COMA,28413,3,VILLE AUX NONAINS,Ville-aux-Nonains,La Ville-aux-Nonains,#N/D,#N/D
33,1972-12-22,COM,28420,0,VITRAY SOUS BREZOLLES,Vitray-sous-Brézolles,Vitray-sous-Brézolles,COM,28120,0,CRUCEY VILLAGES,Crucey-Villages,Crucey-Villages,#N/D,#N/D
33,1972-12-22,COM,28420,0,VITRAY SOUS BREZOLLES,Vitray-sous-Brézolles,Vitray-sous-Brézolles,COMA,28420,0,VITRAY SOUS BREZOLLES,Vitray-sous-Brézolles,Vitray-sous-Brézolles,#N/D,#N/D
33,1972-12-20,COM,28238,0,MARVILLE LES BOIS,Marville-les-Bois,Marville-les-Bois,COMA,28238,0,MARVILLE LES BOIS,Marville-les-Bois,Marville-les-Bois,#N/D,#N/D
33,1972-12-20,COM,28238,0,MARVILLE LES BOIS,Marville-les-Bois,Marville-les-Bois,COM,28360,0,SAINT SAUVEUR MARVILLE,Saint-Sauveur-Marville,Saint-Sauveur-Marville,#N/D,#N/D
33,1972-12-20,COM,28360,0,SAINT SAUVEUR LEVASVILLE,Saint-Sauveur-Levasville,Saint-Sauveur-Levasville,COM,28360,0,SAINT SAUVEUR MARVILLE,Saint-Sauveur-Marville,Saint-Sauveur-Marville,#N/D,#N/D
31,1972-12-19,COM,28183,0,GOMMERVILLE,Gommerville,Gommerville,COM,28183,0,GOMMERVILLE,Gommerville,Gommerville,#N/D,#N/D
31,1972-12-19,COM,28186,0,GRANDVILLE GAUDREVILLE,Grandville-Gaudreville,Grandville-Gaudreville,COM,28183,0,GOMMERVILLE,Gommerville,Gommerville,#N/D,#N/D
31,1972-12-15,COM,21408,0,MESSIGNY,Messigny,Messigny,COM,21408,0,MESSIGNY ET VANTOUX,Messigny-et-Vantoux,Messigny-et-Vantoux,#N/D,#N/D
31,1972-12-15,COM,21654,0,VANTOUX LES DIJON,Vantoux-lès-Dijon,Vantoux-lès-Dijon,COM,21408,0,MESSIGNY ET VANTOUX,Messigny-et-Vantoux,Messigny-et-Vantoux,#N/D,#N/D
31,1972-12-15,COM,69274,0,CREPIEUX LA PAPE,Crépieux-la-Pape,Crépieux-la-Pape,COM,69286,0,RILLIEUX LA PAPE,Rillieux-la-Pape,Rillieux-la-Pape,#N/D,#N/D
31,1972-12-15,COM,69286,0,RILLIEUX,Rillieux,Rillieux,COM,69286,0,RILLIEUX LA PAPE,Rillieux-la-Pape,Rillieux-la-Pape,#N/D,#N/D
33,1972-12-14,COM,28034,0,BERCHERES LA MAINGOT,Berchères-la-Maingot,Berchères-la-Maingot,COM,28034,0,BERCHERES SAINT GERMAIN,Berchères-Saint-Germain,Berchères-Saint-Germain,#N/D,#N/D
33,1972-12-14,COM,28338,0,SAINT GERMAIN LA GATINE,Saint-Germain-la-Gâtine,Saint-Germain-la-Gâtine,COM,28034,0,BERCHERES SAINT GERMAIN,Berchères-Saint-Germain,Berchères-Saint-Germain,#N/D,#N/D
33,1972-12-14,COM,28338,0,SAINT GERMAIN LA GATINE,Saint-Germain-la-Gâtine,Saint-Germain-la-Gâtine,COMA,28338,0,SAINT GERMAIN LA GATINE,Saint-Germain-la-Gâtine,Saint-Germain-la-Gâtine,#N/D,#N/D
33,1972-12-13,COM,28168,0,GALLARDON,Gallardon,Gallardon,COM,28168,0,GALLARDON,Gallardon,Gallardon,#N/D,#N/D
33,1972-12-13,COM,28266,0,MONTLOUET,Montlouet,Montlouet,COM,28168,0,GALLARDON,Gallardon,Gallardon,#N/D,#N/D
33,1972-12-13,COM,28266,0,MONTLOUET,Montlouet,Montlouet,COMA,28266,0,MONTLOUET,Montlouet,Montlouet,#N/D,#N/D
33,1972-12-11,COM,89118,0,COULANGES LA VINEUSE,Coulanges-la-Vineuse,Coulanges-la-Vineuse,COM,89118,0,COULANGES LA VINEUSE,Coulanges-la-Vineuse,Coulanges-la-Vineuse,#N/D,#N/D
33,1972-12-11,COM,89155,1,ESCOLIVES SAINTE CAMILLE,Escolives-Sainte-Camille,Escolives-Sainte-Camille,COM,89118,0,COULANGES LA VINEUSE,Coulanges-la-Vineuse,Coulanges-la-Vineuse,#N/D,#N/D
33,1972-12-11,COM,89155,1,ESCOLIVES SAINTE CAMILLE,Escolives-Sainte-Camille,Escolives-Sainte-Camille,COMA,89155,1,ESCOLIVES SAINTE CAMILLE,Escolives-Sainte-Camille,Escolives-Sainte-Camille,#N/D,#N/D
33,1972-12-07,COM,28011,1,ARMENONVILLE LES GATINEAUX,Armenonville-les-Gâtineaux,Armenonville-les-Gâtineaux,COMA,28011,1,ARMENONVILLE LES GATINEAUX,Armenonville-les-Gâtineaux,Armenonville-les-Gâtineaux,#N/D,#N/D
33,1972-12-07,COM,28011,1,ARMENONVILLE LES GATINEAUX,Armenonville-les-Gâtineaux,Armenonville-les-Gâtineaux,COM,28023,0,BAILLEAU ARMENONVILLE,Bailleau-Armenonville,Bailleau-Armenonville,#N/D,#N/D
33,1972-12-07,COM,28023,0,BAILLEAU SOUS GALLARDON,Bailleau-sous-Gallardon,Bailleau-sous-Gallardon,COM,28023,0,BAILLEAU ARMENONVILLE,Bailleau-Armenonville,Bailleau-Armenonville,#N/D,#N/D
33,1972-12-06,COM,73006,1,AIME,Aime,Aime,COM,73006,1,AIME,Aime,Aime,#N/D,#N/D
33,1972-12-06,COM,73291,0,TESSENS,Tessens,Tessens,COM,73006,1,AIME,Aime,Aime,#N/D,#N/D
33,1972-12-06,COM,73291,0,TESSENS,Tessens,Tessens,COMA,73291,0,TESSENS,Tessens,Tessens,#N/D,#N/D
33,1972-12-06,COM,73325,0,VILLETTE,Villette,Villette,COM,73006,1,AIME,Aime,Aime,#N/D,#N/D
33,1972-12-06,COM,73325,0,VILLETTE,Villette,Villette,COMA,73325,0,VILLETTE,Villette,Villette,#N/D,#N/D
33,1972-12-01,COM,01137,0,CUISIAT,Cuisiat,Cuisiat,COMA,01137,0,CUISIAT,Cuisiat,Cuisiat,#N/D,#N/D
33,1972-12-01,COM,01137,0,CUISIAT,Cuisiat,Cuisiat,COM,01426,0,TREFFORT CUISIAT,Treffort-Cuisiat,Treffort-Cuisiat,#N/D,#N/D
33,1972-12-01,COM,01426,0,TREFFORT,Treffort,Treffort,COM,01426,0,TREFFORT CUISIAT,Treffort-Cuisiat,Treffort-Cuisiat,#N/D,#N/D
33,1972-12-01,COM,14336,0,HOTTOT LES BAGUES,Hottot-les-Bagues,Hottot-les-Bagues,COM,14336,0,HOTTOT LONGRAYE,Hottot-Longraye,Hottot-Longraye,#N/D,#N/D
33,1972-12-01,COM,14376,0,LONGRAYE,Longraye,Longraye,COM,14336,0,HOTTOT LONGRAYE,Hottot-Longraye,Hottot-Longraye,#N/D,#N/D
33,1972-12-01,COM,14376,0,LONGRAYE,Longraye,Longraye,COMA,14376,0,LONGRAYE,Longraye,Longraye,#N/D,#N/D
31,1972-12-01,COM,15113,0,MANDAILLES,Mandailles,Mandailles,COM,15113,0,MANDAILLES SAINT JULIEN,Mandailles-Saint-Julien,Mandailles-Saint-Julien,#N/D,#N/D
33,1972-12-01,COM,15140,0,NAUCELLES,Naucelles,Naucelles,COM,15140,0,NAUCELLES REILHAC,Naucelles-Reilhac,Naucelles-Reilhac,#N/D,#N/D
33,1972-12-01,COM,15160,0,REILHAC,Reilhac,Reilhac,COM,15140,0,NAUCELLES REILHAC,Naucelles-Reilhac,Naucelles-Reilhac,#N/D,#N/D
33,1972-12-01,COM,15160,0,REILHAC,Reilhac,Reilhac,COMA,15160,0,REILHAC,Reilhac,Reilhac,#N/D,#N/D
31,1972-12-01,COM,15193,0,SAINT JULIEN DE JORDANNE,Saint-Julien-de-Jordanne,Saint-Julien-de-Jordanne,COM,15113,0,MANDAILLES SAINT JULIEN,Mandailles-Saint-Julien,Mandailles-Saint-Julien,#N/D,#N/D
33,1972-12-01,COM,19206,0,SAINT GERMAIN LAVOLPS,Saint-Germain-Lavolps,Saint-Germain-Lavolps,COMA,19206,0,SAINT GERMAIN LAVOLPS,Saint-Germain-Lavolps,Saint-Germain-Lavolps,#N/D,#N/D
33,1972-12-01,COM,19206,0,SAINT GERMAIN LAVOLPS,Saint-Germain-Lavolps,Saint-Germain-Lavolps,COM,19261,0,SORNAC SAINT GERMAIN LAVOLPS,Sornac-Saint-Germain-Lavolps,Sornac-Saint-Germain-Lavolps,#N/D,#N/D
33,1972-12-01,COM,19261,0,SORNAC,Sornac,Sornac,COM,19261,0,SORNAC SAINT GERMAIN LAVOLPS,Sornac-Saint-Germain-Lavolps,Sornac-Saint-Germain-Lavolps,#N/D,#N/D
